age,workclass,native_country,marital_status,education_num,occupation,race,hours_per_week,income_bracket,dataframe
51, Local-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
34, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,45, >50K,training
39, Private, United-States, Married-civ-spouse,16, Exec-managerial, White,45, >50K,prediction
33, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,60, >50K,training
65, Private, United-States, Married-civ-spouse,16, Exec-managerial, White,40, >50K,training
47, Self-emp-not-inc, United-States, Married-civ-spouse,16, Craft-repair, White,50, <=50K,prediction
47, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,prediction
68, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,55, >50K,training
39, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
41, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
54, Self-emp-inc, ?, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
33, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,40, <=50K,training
64, State-gov, Columbia, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
33, Self-emp-inc, Cuba, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
51, Federal-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,52, >50K,training
42, Local-gov, ?, Married-civ-spouse,16, Exec-managerial, White,43, >50K,prediction
37, Private, ?, Married-civ-spouse,16, Prof-specialty, Asian-Pac-Islander,40, <=50K,training
68, ?, United-States, Married-civ-spouse,16, ?, White,50, >50K,training
45, Local-gov, United-States, Married-civ-spouse,16, Exec-managerial, White,45, >50K,training
35, Private, United-States, Married-civ-spouse,16, Exec-managerial, White,45, >50K,training
72, Local-gov, United-States, Married-civ-spouse,16, Exec-managerial, White,40, <=50K,training
56, Federal-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
56, Self-emp-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,70, >50K,training
52, Private, United-States, Married-civ-spouse,16, Exec-managerial, White,57, >50K,prediction
63, State-gov, United-States, Married-civ-spouse,16, Exec-managerial, White,50, >50K,training
47, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,prediction
47, Federal-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
59, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,60, >50K,training
44, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,evaluation
44, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
45, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,prediction
33, Self-emp-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,60, <=50K,evaluation
41, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
50, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,45, >50K,training
51, Private, South, Married-civ-spouse,16, Prof-specialty, Asian-Pac-Islander,99, <=50K,training
47, Private, United-States, Married-civ-spouse,16, Exec-managerial, White,50, >50K,training
47, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
41, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,60, >50K,evaluation
69, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
67, Self-emp-not-inc, United-States, Married-civ-spouse,16, Sales, White,40, >50K,training
46, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,45, >50K,training
50, Self-emp-not-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,40, <=50K,training
40, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
42, Self-emp-not-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
40, Private, India, Married-civ-spouse,16, Exec-managerial, Asian-Pac-Islander,40, >50K,training
57, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
37, Private, France, Married-civ-spouse,16, Prof-specialty, White,99, >50K,training
38, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,45, >50K,training
54, State-gov, England, Married-civ-spouse,16, Prof-specialty, White,46, >50K,training
59, Private, United-States, Married-civ-spouse,16, Sales, White,40, <=50K,training
67, ?, United-States, Married-civ-spouse,16, ?, White,5, >50K,evaluation
51, State-gov, United-States, Married-civ-spouse,16, Exec-managerial, White,40, >50K,training
47, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,45, <=50K,training
45, Private, United-States, Married-civ-spouse,16, Exec-managerial, White,60, <=50K,prediction
58, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
35, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,60, <=50K,training
53, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
52, State-gov, Germany, Married-civ-spouse,16, Prof-specialty, White,70, >50K,training
45, Private, United-States, Married-civ-spouse,16, Exec-managerial, White,45, >50K,training
57, Self-emp-not-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,35, <=50K,training
52, Self-emp-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,65, >50K,training
60, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,60, >50K,training
30, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,75, >50K,training
61, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
49, Self-emp-inc, United-States, Married-civ-spouse,16, Prof-specialty, Black,60, >50K,training
38, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,55, >50K,training
60, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
37, Self-emp-not-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,60, <=50K,evaluation
42, Self-emp-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,45, >50K,evaluation
52, Private, ?, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
34, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
44, Self-emp-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,60, <=50K,training
49, Self-emp-not-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,60, <=50K,training
34, Self-emp-not-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
41, Self-emp-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,70, >50K,training
64, Self-emp-inc, United-States, Married-civ-spouse,16, Exec-managerial, White,60, >50K,training
29, Self-emp-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,35, >50K,training
61, Local-gov, United-States, Married-civ-spouse,16, Exec-managerial, White,40, <=50K,prediction
48, Private, China, Married-civ-spouse,16, Prof-specialty, Asian-Pac-Islander,40, >50K,evaluation
40, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,60, >50K,evaluation
41, Private, Canada, Married-civ-spouse,16, Exec-managerial, White,50, >50K,training
41, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
42, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,50, <=50K,training
47, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,60, >50K,training
42, Private, Taiwan, Married-civ-spouse,16, Prof-specialty, Asian-Pac-Islander,40, >50K,training
48, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
80, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,30, <=50K,training
45, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,prediction
68, Self-emp-not-inc, Canada, Married-civ-spouse,16, Prof-specialty, White,50, <=50K,training
39, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,55, >50K,training
56, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,prediction
40, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
59, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
77, Self-emp-inc, United-States, Married-civ-spouse,16, Farming-fishing, White,40, >50K,prediction
40, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
48, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,45, >50K,training
49, Private, United-States, Married-civ-spouse,16, Prof-specialty, Other,50, >50K,prediction
70, Self-emp-inc, United-States, Married-civ-spouse,16, Exec-managerial, White,40, >50K,training
44, Private, Japan, Married-civ-spouse,16, Exec-managerial, Asian-Pac-Islander,40, >50K,evaluation
31, Private, Thailand, Married-civ-spouse,16, Prof-specialty, Asian-Pac-Islander,50, >50K,evaluation
68, ?, United-States, Married-civ-spouse,16, ?, White,70, <=50K,training
49, Local-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,45, >50K,evaluation
54, State-gov, United-States, Married-civ-spouse,16, Exec-managerial, White,50, >50K,prediction
52, Local-gov, United-States, Married-civ-spouse,16, Exec-managerial, White,40, >50K,training
48, Self-emp-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,55, >50K,training
52, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,65, >50K,training
53, Self-emp-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,prediction
52, Private, United-States, Married-civ-spouse,16, Exec-managerial, White,38, >50K,training
38, Local-gov, United-States, Married-civ-spouse,16, Exec-managerial, White,50, >50K,training
56, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,50, <=50K,training
53, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,40, <=50K,training
34, State-gov, China, Married-civ-spouse,16, Tech-support, Asian-Pac-Islander,20, <=50K,training
42, Private, France, Married-civ-spouse,16, Prof-specialty, White,40, <=50K,evaluation
59, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,evaluation
54, Self-emp-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,60, >50K,prediction
43, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,55, >50K,training
53, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
45, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
33, Federal-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
50, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
37, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,45, <=50K,training
41, Self-emp-not-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,55, >50K,training
66, Self-emp-not-inc, United-States, Married-civ-spouse,16, Sales, White,25, >50K,training
31, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,70, >50K,training
40, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,prediction
69, Private, China, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
55, State-gov, India, Married-civ-spouse,16, Prof-specialty, Asian-Pac-Islander,40, >50K,training
61, Self-emp-inc, Taiwan, Married-civ-spouse,16, Exec-managerial, Asian-Pac-Islander,40, >50K,training
32, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,65, >50K,training
40, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,45, <=50K,training
59, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,45, >50K,prediction
46, Self-emp-not-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,50, >50K,training
35, Private, Taiwan, Married-civ-spouse,16, Prof-specialty, Asian-Pac-Islander,40, >50K,training
45, Self-emp-not-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
61, Self-emp-not-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,prediction
51, State-gov, United-States, Married-civ-spouse,16, Exec-managerial, White,55, >50K,training
48, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,65, >50K,training
58, Self-emp-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,24, >50K,training
55, State-gov, ?, Married-civ-spouse,16, Prof-specialty, Asian-Pac-Islander,70, >50K,training
33, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,60, >50K,training
50, Self-emp-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,60, >50K,training
34, State-gov, Germany, Married-civ-spouse,16, Prof-specialty, White,45, >50K,evaluation
51, Self-emp-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,prediction
54, Private, United-States, Married-civ-spouse,16, Exec-managerial, White,50, >50K,training
38, State-gov, United-States, Married-civ-spouse,16, Prof-specialty, White,40, >50K,training
67, State-gov, ?, Married-civ-spouse,16, Prof-specialty, Black,12, <=50K,training
46, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,70, <=50K,training
64, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,60, >50K,training
46, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,55, >50K,training
67, ?, Canada, Married-civ-spouse,16, ?, White,20, >50K,training
31, Private, United-States, Married-civ-spouse,16, Prof-specialty, White,99, >50K,training
63, ?, United-States, Married-civ-spouse,16, ?, White,12, <=50K,training
67, Self-emp-not-inc, United-States, Married-civ-spouse,16, Prof-specialty, White,35, >50K,training
62, ?, United-States, Married-civ-spouse,16, ?, Amer-Indian-Eskimo,40, >50K,training
